book_id,title,authors,original_publication_year,language_code,average_rating,ratings_count,title_norm,authors_norm,tags_text,n_ratings,item_text
17020,"13 Little Blue Envelopes (Little Blue Envelope, #1)",Maureen Johnson,2005,eng,3.65,66950,"13 little blue envelopes (little blue envelope, #1)",maureen johnson,to-read young-adult ya currently-reading favorites contemporary romance books-i-own fiction chick-lit,0,"13 little blue envelopes (little blue envelope, #1) maureen johnson to-read young-adult ya currently-reading favorites contemporary romance books-i-own fiction chick-lit"
104189,Same Kind of Different as Me,"Ron Hall, Denver Moore, Lynn Vincent",2005,en-US,4.21,52964,same kind of different as me,"ron hall, denver moore, lynn vincent",to-read non-fiction favorites currently-reading nonfiction christian biography books-i-own bookclub fiction,0,"same kind of different as me ron hall, denver moore, lynn vincent to-read non-fiction favorites currently-reading nonfiction christian biography books-i-own bookclub fiction"
23734628,Carry On,Rainbow Rowell,2015,eng,4.19,46197,carry on,rainbow rowell,to-read ya favorites romance fantasy fiction lgbtq young-adult favourites magic,0,carry on rainbow rowell to-read ya favorites romance fantasy fiction lgbtq young-adult favourites magic
10235,"Mountains Beyond Mountains: The Quest of Dr. Paul Farmer, A Man Who Would Cure the World",Tracy Kidder,2003,eng,4.21,53019,"mountains beyond mountains: the quest of dr. paul farmer, a man who would cure the world",tracy kidder,to-read currently-reading non-fiction nonfiction favorites biography medicine book-club memoir haiti,0,"mountains beyond mountains: the quest of dr. paul farmer, a man who would cure the world tracy kidder to-read currently-reading non-fiction nonfiction favorites biography medicine book-club memoir haiti"
18149927,"Beneath This Man (This Man, #2)",Jodi Ellen Malpas,2013,eng,4.3,44170,"beneath this man (this man, #2)",jodi ellen malpas,to-read favorites currently-reading romance erotica series alpha-male bdsm contemporary-romance contemporary,0,"beneath this man (this man, #2) jodi ellen malpas to-read favorites currently-reading romance erotica series alpha-male bdsm contemporary-romance contemporary"
9579634,"Prince of Thorns (The Broken Empire, #1)",Mark  Lawrence,2011,eng,3.87,54173,"prince of thorns (the broken empire, #1)",mark lawrence,to-read fantasy currently-reading favorites fiction dark-fantasy owned epic-fantasy series high-fantasy,0,"prince of thorns (the broken empire, #1) mark lawrence to-read fantasy currently-reading favorites fiction dark-fantasy owned epic-fantasy series high-fantasy"
13376,"The House of the Scorpion (Matteo Alacran, #1)",Nancy Farmer,2002,eng,4.1,61613,"the house of the scorpion (matteo alacran, #1)",nancy farmer,to-read young-adult currently-reading favorites science-fiction ya sci-fi dystopia dystopian fiction,0,"the house of the scorpion (matteo alacran, #1) nancy farmer to-read young-adult currently-reading favorites science-fiction ya sci-fi dystopia dystopian fiction"
27494,Leaves of Grass,Walt Whitman,1855,eng,4.12,57763,leaves of grass,walt whitman,to-read classics owned fiction books-i-own currently-reading literature american rory-gilmore-reading-challenge poetry,0,leaves of grass walt whitman to-read classics owned fiction books-i-own currently-reading literature american rory-gilmore-reading-challenge poetry
114159,"Blue Dahlia (In the Garden, #1)",Nora Roberts,2004,eng,4.11,57413,"blue dahlia (in the garden, #1)",nora roberts,to-read romance nora-roberts currently-reading fiction paranormal contemporary-romance series contemporary books-i-own,0,"blue dahlia (in the garden, #1) nora roberts to-read romance nora-roberts currently-reading fiction paranormal contemporary-romance series contemporary books-i-own"
32067,Lady Chatterley's Lover,"D.H. Lawrence, Doris Lessing, Chester Brown",1928,eng,3.49,46541,lady chatterley's lover,"d.h. lawrence, doris lessing, chester brown",classics to-read romance classic owned books-i-own literature 1001-books erotica novels,0,"lady chatterley's lover d.h. lawrence, doris lessing, chester brown classics to-read romance classic owned books-i-own literature 1001-books erotica novels"
10079321,"The Magician King (The Magicians, #2)",Lev Grossman,2011,en-US,3.9,52061,"the magician king (the magicians, #2)",lev grossman,to-read fantasy currently-reading fiction favorites series magic urban-fantasy audiobook owned,0,"the magician king (the magicians, #2) lev grossman to-read fantasy currently-reading fiction favorites series magic urban-fantasy audiobook owned"
10915,Salem Falls,Jodi Picoult,2001,en-US,3.8,59930,salem falls,jodi picoult,to-read fiction currently-reading jodi-picoult favorites books-i-own contemporary chick-lit owned romance,0,salem falls jodi picoult to-read fiction currently-reading jodi-picoult favorites books-i-own contemporary chick-lit owned romance
189802,Belgarath the Sorcerer,"David Eddings, Leigh Eddings",1995,en-US,4.07,59737,belgarath the sorcerer,"david eddings, leigh eddings",to-read fantasy fiction owned david-eddings default epic-fantasy sci-fi-fantasy books-i-own high-fantasy,0,"belgarath the sorcerer david eddings, leigh eddings to-read fantasy fiction owned david-eddings default epic-fantasy sci-fi-fantasy books-i-own high-fantasy"
53764,The Great Dune Trilogy  ,Frank Herbert,1977,en-GB,4.35,51454,the great dune trilogy,frank herbert,to-read science-fiction sci-fi currently-reading favorites fiction scifi fantasy sf classics,0,the great dune trilogy frank herbert to-read science-fiction sci-fi currently-reading favorites fiction scifi fantasy sf classics
25893709,My Name Is Lucy Barton,"Elizabeth Strout, Goran Skrobonja",2016,eng,3.51,49578,my name is lucy barton,"elizabeth strout, goran skrobonja",to-read currently-reading fiction book-club read-in-2016 literary-fiction audiobook audiobooks audio read-2016,0,"my name is lucy barton elizabeth strout, goran skrobonja to-read currently-reading fiction book-club read-in-2016 literary-fiction audiobook audiobooks audio read-2016"
1158967,"Garden Spells (Waverley Family, #1)",Sarah Addison Allen,2007,eng,4.06,65409,"garden spells (waverley family, #1)",sarah addison allen,fiction favorites fantasy magical-realism to-read romance currently-reading chick-lit book-club magic,0,"garden spells (waverley family, #1) sarah addison allen fiction favorites fantasy magical-realism to-read romance currently-reading chick-lit book-club magic"
8058301,"Ghost Story (The Dresden Files,  #13)",Jim Butcher,2011,eng,4.25,59657,"ghost story (the dresden files, #13)",jim butcher,to-read fantasy urban-fantasy currently-reading dresden-files favorites fiction mystery paranormal magic,0,"ghost story (the dresden files, #13) jim butcher to-read fantasy urban-fantasy currently-reading dresden-files favorites fiction mystery paranormal magic"
36529,Narrative of the Life of Frederick Douglass,Frederick Douglass,1845,eng,3.97,55576,narrative of the life of frederick douglass,frederick douglass,to-read non-fiction history classics biography nonfiction memoir favorites school autobiography,0,narrative of the life of frederick douglass frederick douglass to-read non-fiction history classics biography nonfiction memoir favorites school autobiography
10412,He's Just Not That Into You: The No-Excuses Truth to Understanding Guys,"Greg Behrendt, Liz Tuccillo",2004,eng,3.65,49015,he's just not that into you: the no-excuses truth to understanding guys,"greg behrendt, liz tuccillo",to-read non-fiction currently-reading self-help nonfiction chick-lit favorites books-i-own relationships humor,0,"he's just not that into you: the no-excuses truth to understanding guys greg behrendt, liz tuccillo to-read non-fiction currently-reading self-help nonfiction chick-lit favorites books-i-own relationships humor"
44659,"Pawn of Prophecy (The Belgariad, #1)",David Eddings,1982,eng,4.16,67451,"pawn of prophecy (the belgariad, #1)",david eddings,to-read fantasy currently-reading favorites fiction owned epic-fantasy david-eddings sci-fi-fantasy default,0,"pawn of prophecy (the belgariad, #1) david eddings to-read fantasy currently-reading favorites fiction owned epic-fantasy david-eddings sci-fi-fantasy default"
40317,"Lean Mean Thirteen (Stephanie Plum, #13)",Janet Evanovich,2007,en-US,4.08,73839,"lean mean thirteen (stephanie plum, #13)",janet evanovich,to-read mystery janet-evanovich fiction humor series stephanie-plum chick-lit currently-reading romance,0,"lean mean thirteen (stephanie plum, #13) janet evanovich to-read mystery janet-evanovich fiction humor series stephanie-plum chick-lit currently-reading romance"
41684,The Jungle Books,"Rudyard Kipling, Alev Lytle Croutier",1895,eng,4.0,68750,the jungle books,"rudyard kipling, alev lytle croutier",classics classic childrens favorites to-read owned short-stories books-i-own children-s literature,0,"the jungle books rudyard kipling, alev lytle croutier classics classic childrens favorites to-read owned short-stories books-i-own children-s literature"
27266,"Glass Houses (The Morganville Vampires, #1)",Rachel Caine,2006,en-US,3.92,77454,"glass houses (the morganville vampires, #1)",rachel caine,favorites ya to-read currently-reading vampire urban-fantasy series romance fiction owned,0,"glass houses (the morganville vampires, #1) rachel caine favorites ya to-read currently-reading vampire urban-fantasy series romance fiction owned"
11413,Captivating: Unveiling the Mystery of a Woman's Soul,"John Eldredge, Stasi Eldredge",2004,en-US,3.93,30395,captivating: unveiling the mystery of a woman's soul,"john eldredge, stasi eldredge",to-read currently-reading christian non-fiction favorites nonfiction christianity spiritual faith books-i-own,0,"captivating: unveiling the mystery of a woman's soul john eldredge, stasi eldredge to-read currently-reading christian non-fiction favorites nonfiction christianity spiritual faith books-i-own"
342445,The Dark Tower: The Gunslinger Born,"Peter David, Robin Furth, Jae Lee, Richard Isanove, Stephen King",2007,eng,4.18,60746,the dark tower: the gunslinger born,"peter david, robin furth, jae lee, richard isanove, stephen king",to-read graphic-novels fantasy comics currently-reading graphic-novel stephen-king fiction horror owned,0,"the dark tower: the gunslinger born peter david, robin furth, jae lee, richard isanove, stephen king to-read graphic-novels fantasy comics currently-reading graphic-novel stephen-king fiction horror owned"
21104828,The Lake House,Kate Morton,2015,eng,4.04,46348,the lake house,kate morton,to-read currently-reading historical-fiction fiction mystery book-club favorites read-in-2016 historical library,0,the lake house kate morton to-read currently-reading historical-fiction fiction mystery book-club favorites read-in-2016 historical library
15811545,A Tale for the Time Being,Ruth Ozeki,2013,eng,3.98,51580,a tale for the time being,ruth ozeki,to-read currently-reading fiction favorites book-club japan contemporary historical-fiction magical-realism books-i-own,0,a tale for the time being ruth ozeki to-read currently-reading fiction favorites book-club japan contemporary historical-fiction magical-realism books-i-own
17200687,"Rule (Marked Men, #1)","Jay Crownover, Charlotte Connan de vries",2012,eng,4.16,79077,"rule (marked men, #1)","jay crownover, charlotte connan de vries",favorites series to-read kindle college romance bad-boys new-adult bad-boy dnf,0,"rule (marked men, #1) jay crownover, charlotte connan de vries favorites series to-read kindle college romance bad-boys new-adult bad-boy dnf"
